time,open,high,low,close,volume
1618185600000,74.0,74.0,74.0,74.0,0
1618272000000,74.0,74.0,74.0,74.0,0
1618358400000,75.0,75.0,75.0,75.0,0
1618444800000,79.0,79.0,79.0,79.0,0
1618531200000,78.0,78.0,78.0,78.0,0
1618617600000,76.0,76.0,76.0,76.0,0
1618704000000,79.0,79.0,79.0,79.0,0
1618790400000,74.0,74.0,74.0,74.0,0
1618876800000,73.0,73.0,73.0,73.0,0
1618963200000,73.0,73.0,73.0,73.0,0
1619049600000,65.0,65.0,65.0,65.0,0
1619136000000,55.0,55.0,55.0,55.0,0
1619222400000,37.0,37.0,37.0,37.0,0
1619308800000,31.0,31.0,31.0,31.0,0
1619395200000,27.0,27.0,27.0,27.0,0
1619481600000,50.0,50.0,50.0,50.0,0
1619568000000,59.0,59.0,59.0,59.0,0
1619654400000,52.0,52.0,52.0,52.0,0
1619740800000,51.0,51.0,51.0,51.0,0
1619827200000,68.0,68.0,68.0,68.0,0
1619913600000,66.0,66.0,66.0,66.0,0
1620000000000,61.0,61.0,61.0,61.0,0
1620086400000,68.0,68.0,68.0,68.0,0
1620172800000,48.0,48.0,48.0,48.0,0
1620259200000,65.0,65.0,65.0,65.0,0
1620345600000,64.0,64.0,64.0,64.0,0
1620432000000,67.0,67.0,67.0,67.0,0
1620518400000,73.0,73.0,73.0,73.0,0
1620604800000,72.0,72.0,72.0,72.0,0
1620691200000,61.0,61.0,61.0,61.0,0
1620777600000,68.0,68.0,68.0,68.0,0
1620864000000,31.0,31.0,31.0,31.0,0
1620950400000,26.0,26.0,26.0,26.0,0
1621036800000,27.0,27.0,27.0,27.0,0
1621123200000,20.0,20.0,20.0,20.0,0
1621209600000,27.0,27.0,27.0,27.0,0
1621296000000,21.0,21.0,21.0,21.0,0
1621382400000,23.0,23.0,23.0,23.0,0
1621468800000,11.0,11.0,11.0,11.0,0
1621555200000,19.0,19.0,19.0,19.0,0
1621641600000,12.0,12.0,12.0,12.0,0
1621728000000,14.0,14.0,14.0,14.0,0
1621814400000,10.0,10.0,10.0,10.0,0
1621900800000,22.0,22.0,22.0,22.0,0
1621987200000,22.0,22.0,22.0,22.0,0
1622073600000,27.0,27.0,27.0,27.0,0
1622160000000,21.0,21.0,21.0,21.0,0
1622246400000,18.0,18.0,18.0,18.0,0
1622332800000,10.0,10.0,10.0,10.0,0
1622419200000,18.0,18.0,18.0,18.0,0
1622505600000,20.0,20.0,20.0,20.0,0
1622592000000,23.0,23.0,23.0,23.0,0
1622678400000,24.0,24.0,24.0,24.0,0
1622764800000,27.0,27.0,27.0,27.0,0
1622851200000,24.0,24.0,24.0,24.0,0
1622937600000,17.0,17.0,17.0,17.0,0
1623024000000,15.0,15.0,15.0,15.0,0
1623110400000,13.0,13.0,13.0,13.0,0
1623196800000,14.0,14.0,14.0,14.0,0
1623283200000,21.0,21.0,21.0,21.0,0
1623369600000,21.0,21.0,21.0,21.0,0
1623456000000,28.0,28.0,28.0,28.0,0
1623542400000,23.0,23.0,23.0,23.0,0
1623628800000,28.0,28.0,28.0,28.0,0
1623715200000,38.0,38.0,38.0,38.0,0
1623801600000,33.0,33.0,33.0,33.0,0
1623888000000,26.0,26.0,26.0,26.0,0
1623974400000,25.0,25.0,25.0,25.0,0
1624060800000,23.0,23.0,23.0,23.0,0
1624147200000,21.0,21.0,21.0,21.0,0
1624233600000,23.0,23.0,23.0,23.0,0
1624320000000,10.0,10.0,10.0,10.0,0
1624406400000,14.0,14.0,14.0,14.0,0
1624492800000,22.0,22.0,22.0,22.0,0
1624579200000,27.0,27.0,27.0,27.0,0
1624665600000,20.0,20.0,20.0,20.0,0
1624752000000,22.0,22.0,22.0,22.0,0
1624838400000,25.0,25.0,25.0,25.0,0
1624924800000,25.0,25.0,25.0,25.0,0
1625011200000,28.0,28.0,28.0,28.0,0
1625097600000,28.0,28.0,28.0,28.0,0
1625184000000,21.0,21.0,21.0,21.0,0
1625270400000,24.0,24.0,24.0,24.0,0
1625356800000,27.0,27.0,27.0,27.0,0
1625443200000,29.0,29.0,29.0,29.0,0
1625529600000,20.0,20.0,20.0,20.0,0
1625616000000,28.0,28.0,28.0,28.0,0
1625702400000,20.0,20.0,20.0,20.0,0
1625788800000,20.0,20.0,20.0,20.0,0
1625875200000,20.0,20.0,20.0,20.0,0
1625961600000,20.0,20.0,20.0,20.0,0
1626048000000,25.0,25.0,25.0,25.0,0
1626134400000,20.0,20.0,20.0,20.0,0
1626220800000,21.0,21.0,21.0,21.0,0
1626307200000,20.0,20.0,20.0,20.0,0
1626393600000,22.0,22.0,22.0,22.0,0
1626480000000,15.0,15.0,15.0,15.0,0
1626566400000,19.0,19.0,19.0,19.0,0
1626652800000,24.0,24.0,24.0,24.0,0
1626739200000,19.0,19.0,19.0,19.0,0
1626825600000,10.0,10.0,10.0,10.0,0
1626912000000,21.0,21.0,21.0,21.0,0
1626998400000,23.0,23.0,23.0,23.0,0
1627084800000,22.0,22.0,22.0,22.0,0
1627171200000,27.0,27.0,27.0,27.0,0
1627257600000,26.0,26.0,26.0,26.0,0
1627344000000,32.0,32.0,32.0,32.0,0
1627430400000,50.0,50.0,50.0,50.0,0
1627516800000,50.0,50.0,50.0,50.0,0
1627603200000,53.0,53.0,53.0,53.0,0
1627689600000,60.0,60.0,60.0,60.0,0
1627776000000,60.0,60.0,60.0,60.0,0
1627862400000,48.0,48.0,48.0,48.0,0
1627948800000,48.0,48.0,48.0,48.0,0
1628035200000,42.0,42.0,42.0,42.0,0
1628121600000,50.0,50.0,50.0,50.0,0
1628208000000,52.0,52.0,52.0,52.0,0
1628294400000,69.0,69.0,69.0,69.0,0
1628380800000,74.0,74.0,74.0,74.0,0
1628467200000,65.0,65.0,65.0,65.0,0
1628553600000,71.0,71.0,71.0,71.0,0
1628640000000,70.0,70.0,70.0,70.0,0
1628726400000,70.0,70.0,70.0,70.0,0
1628812800000,70.0,70.0,70.0,70.0,0
1628899200000,76.0,76.0,76.0,76.0,0
1628985600000,71.0,71.0,71.0,71.0,0
1629072000000,72.0,72.0,72.0,72.0,0
1629158400000,72.0,72.0,72.0,72.0,0
1629244800000,73.0,73.0,73.0,73.0,0
1629331200000,70.0,70.0,70.0,70.0,0
1629417600000,70.0,70.0,70.0,70.0,0
1629504000000,78.0,78.0,78.0,78.0,0
1629590400000,76.0,76.0,76.0,76.0,0
1629676800000,79.0,79.0,79.0,79.0,0
1629763200000,79.0,79.0,79.0,79.0,0
1629849600000,73.0,73.0,73.0,73.0,0
1629936000000,75.0,75.0,75.0,75.0,0
1630022400000,71.0,71.0,71.0,71.0,0
1630108800000,78.0,78.0,78.0,78.0,0
1630195200000,72.0,72.0,72.0,72.0,0
1630281600000,73.0,73.0,73.0,73.0,0
1630368000000,73.0,73.0,73.0,73.0,0
1630454400000,71.0,71.0,71.0,71.0,0
1630540800000,74.0,74.0,74.0,74.0,0
1630627200000,74.0,74.0,74.0,74.0,0
1630713600000,72.0,72.0,72.0,72.0,0
1630800000000,73.0,73.0,73.0,73.0,0
1630886400000,79.0,79.0,79.0,79.0,0
1630972800000,79.0,79.0,79.0,79.0,0
1631059200000,47.0,47.0,47.0,47.0,0
1631145600000,45.0,45.0,45.0,45.0,0
1631232000000,46.0,46.0,46.0,46.0,0
1631318400000,31.0,31.0,31.0,31.0,0
1631404800000,32.0,32.0,32.0,32.0,0
1631491200000,44.0,44.0,44.0,44.0,0
1631577600000,30.0,30.0,30.0,30.0,0
1631664000000,49.0,49.0,49.0,49.0,0
1631750400000,53.0,53.0,53.0,53.0,0
1631836800000,48.0,48.0,48.0,48.0,0
1631923200000,50.0,50.0,50.0,50.0,0
1632009600000,53.0,53.0,53.0,53.0,0
1632096000000,50.0,50.0,50.0,50.0,0
1632182400000,27.0,27.0,27.0,27.0,0
1632268800000,21.0,21.0,21.0,21.0,0
1632355200000,27.0,27.0,27.0,27.0,0
1632441600000,33.0,33.0,33.0,33.0,0
1632528000000,28.0,28.0,28.0,28.0,0
1632614400000,27.0,27.0,27.0,27.0,0
1632700800000,26.0,26.0,26.0,26.0,0
1632787200000,25.0,25.0,25.0,25.0,0
1632873600000,24.0,24.0,24.0,24.0,0
1632960000000,20.0,20.0,20.0,20.0,0
1633046400000,27.0,27.0,27.0,27.0,0
1633132800000,54.0,54.0,54.0,54.0,0
1633219200000,49.0,49.0,49.0,49.0,0
1633305600000,54.0,54.0,54.0,54.0,0
1633392000000,59.0,59.0,59.0,59.0,0
1633478400000,68.0,68.0,68.0,68.0,0
1633564800000,76.0,76.0,76.0,76.0,0
1633651200000,74.0,74.0,74.0,74.0,0
1633737600000,72.0,72.0,72.0,72.0,0
1633824000000,71.0,71.0,71.0,71.0,0
1633910400000,71.0,71.0,71.0,71.0,0
1633996800000,78.0,78.0,78.0,78.0,0
1634083200000,70.0,70.0,70.0,70.0,0
1634169600000,70.0,70.0,70.0,70.0,0
1634256000000,71.0,71.0,71.0,71.0,0
1634342400000,78.0,78.0,78.0,78.0,0
1634428800000,79.0,79.0,79.0,79.0,0
1634515200000,78.0,78.0,78.0,78.0,0
1634601600000,75.0,75.0,75.0,75.0,0
1634688000000,82.0,82.0,82.0,82.0,0
1634774400000,84.0,84.0,84.0,84.0,0
1634860800000,75.0,75.0,75.0,75.0,0
1634947200000,74.0,74.0,74.0,74.0,0
1635033600000,73.0,73.0,73.0,73.0,0
1635120000000,72.0,72.0,72.0,72.0,0
1635206400000,76.0,76.0,76.0,76.0,0
1635292800000,73.0,73.0,73.0,73.0,0
1635379200000,66.0,66.0,66.0,66.0,0
1635465600000,70.0,70.0,70.0,70.0,0
1635552000000,73.0,73.0,73.0,73.0,0
1635638400000,74.0,74.0,74.0,74.0,0
1635724800000,74.0,74.0,74.0,74.0,0
1635811200000,73.0,73.0,73.0,73.0,0
1635897600000,76.0,76.0,76.0,76.0,0
1635984000000,73.0,73.0,73.0,73.0,0
1636070400000,73.0,73.0,73.0,73.0,0
1636156800000,71.0,71.0,71.0,71.0,0
1636243200000,73.0,73.0,73.0,73.0,0
1636329600000,75.0,75.0,75.0,75.0,0
1636416000000,84.0,84.0,84.0,84.0,0
1636502400000,75.0,75.0,75.0,75.0,0
1636588800000,77.0,77.0,77.0,77.0,0
1636675200000,74.0,74.0,74.0,74.0,0
1636761600000,72.0,72.0,72.0,72.0,0
1636848000000,74.0,74.0,74.0,74.0,0
1636934400000,72.0,72.0,72.0,72.0,0
1637020800000,71.0,71.0,71.0,71.0,0
1637107200000,52.0,52.0,52.0,52.0,0
1637193600000,54.0,54.0,54.0,54.0,0
1637280000000,34.0,34.0,34.0,34.0,0
1637366400000,43.0,43.0,43.0,43.0,0
1637452800000,49.0,49.0,49.0,49.0,0
1637539200000,50.0,50.0,50.0,50.0,0
1637625600000,33.0,33.0,33.0,33.0,0
1637712000000,42.0,42.0,42.0,42.0,0
1637798400000,32.0,32.0,32.0,32.0,0
1637884800000,47.0,47.0,47.0,47.0,0
1637971200000,21.0,21.0,21.0,21.0,0
1638057600000,27.0,27.0,27.0,27.0,0
1638144000000,33.0,33.0,33.0,33.0,0
1638230400000,40.0,40.0,40.0,40.0,0
1638316800000,34.0,34.0,34.0,34.0,0
1638403200000,32.0,32.0,32.0,32.0,0
1638489600000,31.0,31.0,31.0,31.0,0
1638576000000,25.0,25.0,25.0,25.0,0
1638662400000,18.0,18.0,18.0,18.0,0
1638748800000,16.0,16.0,16.0,16.0,0
1638835200000,25.0,25.0,25.0,25.0,0
1638921600000,28.0,28.0,28.0,28.0,0
1639008000000,29.0,29.0,29.0,29.0,0
1639094400000,24.0,24.0,24.0,24.0,0
1639180800000,16.0,16.0,16.0,16.0,0
1639267200000,27.0,27.0,27.0,27.0,0
1639353600000,28.0,28.0,28.0,28.0,0
1639440000000,21.0,21.0,21.0,21.0,0
1639526400000,28.0,28.0,28.0,28.0,0
1639612800000,29.0,29.0,29.0,29.0,0
1639699200000,23.0,23.0,23.0,23.0,0
1639785600000,24.0,24.0,24.0,24.0,0
1639872000000,29.0,29.0,29.0,29.0,0
1639958400000,25.0,25.0,25.0,25.0,0
1640044800000,27.0,27.0,27.0,27.0,0
1640131200000,45.0,45.0,45.0,45.0,0
1640217600000,34.0,34.0,34.0,34.0,0
1640304000000,41.0,41.0,41.0,41.0,0
1640390400000,39.0,39.0,39.0,39.0,0
1640476800000,37.0,37.0,37.0,37.0,0
1640563200000,40.0,40.0,40.0,40.0,0
1640649600000,41.0,41.0,41.0,41.0,0
1640736000000,27.0,27.0,27.0,27.0,0
1640822400000,22.0,22.0,22.0,22.0,0
1640908800000,28.0,28.0,28.0,28.0,0
1640995200000,21.0,21.0,21.0,21.0,0
1641081600000,29.0,29.0,29.0,29.0,0
1641168000000,29.0,29.0,29.0,29.0,0
1641254400000,23.0,23.0,23.0,23.0,0
1641340800000,24.0,24.0,24.0,24.0,0
1641427200000,15.0,15.0,15.0,15.0,0
1641513600000,18.0,18.0,18.0,18.0,0
1641600000000,10.0,10.0,10.0,10.0,0
1641686400000,23.0,23.0,23.0,23.0,0
1641772800000,23.0,23.0,23.0,23.0,0
1641859200000,21.0,21.0,21.0,21.0,0
1641945600000,22.0,22.0,22.0,22.0,0
1642032000000,21.0,21.0,21.0,21.0,0
1642118400000,21.0,21.0,21.0,21.0,0
1642204800000,23.0,23.0,23.0,23.0,0
1642291200000,21.0,21.0,21.0,21.0,0
1642377600000,22.0,22.0,22.0,22.0,0
1642464000000,24.0,24.0,24.0,24.0,0
1642550400000,24.0,24.0,24.0,24.0,0
1642636800000,24.0,24.0,24.0,24.0,0
1642723200000,19.0,19.0,19.0,19.0,0
1642809600000,13.0,13.0,13.0,13.0,0
1642896000000,11.0,11.0,11.0,11.0,0
1642982400000,13.0,13.0,13.0,13.0,0
1643068800000,12.0,12.0,12.0,12.0,0
1643155200000,23.0,23.0,23.0,23.0,0
1643241600000,20.0,20.0,20.0,20.0,0
1643328000000,24.0,24.0,24.0,24.0,0
1643414400000,24.0,24.0,24.0,24.0,0
1643500800000,29.0,29.0,29.0,29.0,0
1643587200000,20.0,20.0,20.0,20.0,0
1643673600000,26.0,26.0,26.0,26.0,0
1643760000000,28.0,28.0,28.0,28.0,0
1643846400000,20.0,20.0,20.0,20.0,0
1643932800000,20.0,20.0,20.0,20.0,0
1644019200000,33.0,33.0,33.0,33.0,0
1644105600000,37.0,37.0,37.0,37.0,0
1644192000000,45.0,45.0,45.0,45.0,0
1644278400000,48.0,48.0,48.0,48.0,0
1644364800000,54.0,54.0,54.0,54.0,0
1644451200000,50.0,50.0,50.0,50.0,0
1644537600000,50.0,50.0,50.0,50.0,0
1644624000000,44.0,44.0,44.0,44.0,0
1644710400000,44.0,44.0,44.0,44.0,0
1644796800000,46.0,46.0,46.0,46.0,0
1644883200000,46.0,46.0,46.0,46.0,0
1644969600000,51.0,51.0,51.0,51.0,0
1645056000000,52.0,52.0,52.0,52.0,0
1645142400000,30.0,30.0,30.0,30.0,0
1645228800000,25.0,25.0,25.0,25.0,0
1645315200000,27.0,27.0,27.0,27.0,0
1645401600000,25.0,25.0,25.0,25.0,0
1645488000000,20.0,20.0,20.0,20.0,0
1645574400000,25.0,25.0,25.0,25.0,0
1645660800000,23.0,23.0,23.0,23.0,0
1645747200000,27.0,27.0,27.0,27.0,0
1645833600000,26.0,26.0,26.0,26.0,0
1645920000000,26.0,26.0,26.0,26.0,0
1646006400000,20.0,20.0,20.0,20.0,0
1646092800000,51.0,51.0,51.0,51.0,0
1646179200000,52.0,52.0,52.0,52.0,0
1646265600000,39.0,39.0,39.0,39.0,0
1646352000000,33.0,33.0,33.0,33.0,0
1646438400000,22.0,22.0,22.0,22.0,0
1646524800000,22.0,22.0,22.0,22.0,0
1646611200000,23.0,23.0,23.0,23.0,0
1646697600000,21.0,21.0,21.0,21.0,0
1646784000000,22.0,22.0,22.0,22.0,0
1646870400000,28.0,28.0,28.0,28.0,0
1646956800000,22.0,22.0,22.0,22.0,0
1647043200000,22.0,22.0,22.0,22.0,0
1647129600000,21.0,21.0,21.0,21.0,0
1647216000000,23.0,23.0,23.0,23.0,0
1647302400000,21.0,21.0,21.0,21.0,0
1647388800000,24.0,24.0,24.0,24.0,0
1647475200000,27.0,27.0,27.0,27.0,0
1647561600000,25.0,25.0,25.0,25.0,0
1647648000000,28.0,28.0,28.0,28.0,0
1647734400000,31.0,31.0,31.0,31.0,0
1647820800000,30.0,30.0,30.0,30.0,0
1647907200000,26.0,26.0,26.0,26.0,0
1647993600000,31.0,31.0,31.0,31.0,0
1648080000000,40.0,40.0,40.0,40.0,0
1648166400000,47.0,47.0,47.0,47.0,0
1648252800000,51.0,51.0,51.0,51.0,0
1648339200000,49.0,49.0,49.0,49.0,0
1648425600000,60.0,60.0,60.0,60.0,0
1648512000000,56.0,56.0,56.0,56.0,0
1648598400000,55.0,55.0,55.0,55.0,0
1648684800000,52.0,52.0,52.0,52.0,0
1648771200000,50.0,50.0,50.0,50.0,0
1648857600000,52.0,52.0,52.0,52.0,0
1648944000000,48.0,48.0,48.0,48.0,0
1649030400000,52.0,52.0,52.0,52.0,0
1649116800000,53.0,53.0,53.0,53.0,0
1649203200000,48.0,48.0,48.0,48.0,0
1649289600000,34.0,34.0,34.0,34.0,0
1649376000000,37.0,37.0,37.0,37.0,0
1649462400000,30.0,30.0,30.0,30.0,0
1649548800000,34.0,34.0,34.0,34.0,0
1649635200000,32.0,32.0,32.0,32.0,0
1649721600000,20.0,20.0,20.0,20.0,0
1649808000000,25.0,25.0,25.0,25.0,0
1649894400000,28.0,28.0,28.0,28.0,0
1649980800000,22.0,22.0,22.0,22.0,0
1650067200000,28.0,28.0,28.0,28.0,0
1650153600000,28.0,28.0,28.0,28.0,0
1650240000000,24.0,24.0,24.0,24.0,0
1650326400000,27.0,27.0,27.0,27.0,0
1650412800000,27.0,27.0,27.0,27.0,0
1650499200000,27.0,27.0,27.0,27.0,0
1650585600000,26.0,26.0,26.0,26.0,0
1650672000000,24.0,24.0,24.0,24.0,0
1650758400000,24.0,24.0,24.0,24.0,0
1650844800000,23.0,23.0,23.0,23.0,0
1650931200000,27.0,27.0,27.0,27.0,0
1651017600000,21.0,21.0,21.0,21.0,0
1651104000000,24.0,24.0,24.0,24.0,0
1651190400000,23.0,23.0,23.0,23.0,0
1651276800000,20.0,20.0,20.0,20.0,0
1651363200000,22.0,22.0,22.0,22.0,0
1651449600000,28.0,28.0,28.0,28.0,0
1651536000000,27.0,27.0,27.0,27.0,0
1651622400000,21.0,21.0,21.0,21.0,0
1651708800000,27.0,27.0,27.0,27.0,0
1651795200000,22.0,22.0,22.0,22.0,0
1651881600000,23.0,23.0,23.0,23.0,0
1651968000000,18.0,18.0,18.0,18.0,0
1652054400000,11.0,11.0,11.0,11.0,0
1652140800000,10.0,10.0,10.0,10.0,0
1652227200000,12.0,12.0,12.0,12.0,0
1652313600000,12.0,12.0,12.0,12.0,0
1652400000000,10.0,10.0,10.0,10.0,0
1652486400000,9.0,9.0,9.0,9.0,0
1652572800000,10.0,10.0,10.0,10.0,0
1652659200000,14.0,14.0,14.0,14.0,0
1652745600000,8.0,8.0,8.0,8.0,0
1652832000000,12.0,12.0,12.0,12.0,0
1652918400000,13.0,13.0,13.0,13.0,0
1653004800000,13.0,13.0,13.0,13.0,0
1653091200000,13.0,13.0,13.0,13.0,0
1653177600000,14.0,14.0,14.0,14.0,0
1653264000000,10.0,10.0,10.0,10.0,0
1653350400000,12.0,12.0,12.0,12.0,0
1653436800000,11.0,11.0,11.0,11.0,0
1653523200000,12.0,12.0,12.0,12.0,0
1653609600000,12.0,12.0,12.0,12.0,0
1653696000000,13.0,13.0,13.0,13.0,0
1653782400000,14.0,14.0,14.0,14.0,0
1653868800000,10.0,10.0,10.0,10.0,0
1653955200000,16.0,16.0,16.0,16.0,0
1654041600000,17.0,17.0,17.0,17.0,0
1654128000000,13.0,13.0,13.0,13.0,0
1654214400000,10.0,10.0,10.0,10.0,0
1654300800000,14.0,14.0,14.0,14.0,0
1654387200000,10.0,10.0,10.0,10.0,0
1654473600000,13.0,13.0,13.0,13.0,0
1654560000000,15.0,15.0,15.0,15.0,0
1654646400000,17.0,17.0,17.0,17.0,0
1654732800000,11.0,11.0,11.0,11.0,0
1654819200000,13.0,13.0,13.0,13.0,0
1654905600000,12.0,12.0,12.0,12.0,0
1654992000000,14.0,14.0,14.0,14.0,0
1655078400000,11.0,11.0,11.0,11.0,0
1655164800000,8.0,8.0,8.0,8.0,0
1655251200000,7.0,7.0,7.0,7.0,0
1655337600000,7.0,7.0,7.0,7.0,0
1655424000000,9.0,9.0,9.0,9.0,0
1655510400000,6.0,6.0,6.0,6.0,0
1655596800000,6.0,6.0,6.0,6.0,0
1655683200000,9.0,9.0,9.0,9.0,0
1655769600000,9.0,9.0,9.0,9.0,0
1655856000000,11.0,11.0,11.0,11.0,0
1655942400000,11.0,11.0,11.0,11.0,0
1656028800000,11.0,11.0,11.0,11.0,0
1656115200000,14.0,14.0,14.0,14.0,0
1656201600000,14.0,14.0,14.0,14.0,0
1656288000000,12.0,12.0,12.0,12.0,0
1656374400000,10.0,10.0,10.0,10.0,0
1656460800000,13.0,13.0,13.0,13.0,0
1656547200000,11.0,11.0,11.0,11.0,0
1656633600000,11.0,11.0,11.0,11.0,0
1656720000000,14.0,14.0,14.0,14.0,0
1656806400000,11.0,11.0,11.0,11.0,0
1656892800000,14.0,14.0,14.0,14.0,0
1656979200000,19.0,19.0,19.0,19.0,0
1657065600000,18.0,18.0,18.0,18.0,0
1657152000000,18.0,18.0,18.0,18.0,0
1657238400000,20.0,20.0,20.0,20.0,0
1657324800000,24.0,24.0,24.0,24.0,0
1657411200000,24.0,24.0,24.0,24.0,0
1657497600000,22.0,22.0,22.0,22.0,0
1657584000000,16.0,16.0,16.0,16.0,0
1657670400000,15.0,15.0,15.0,15.0,0
1657756800000,18.0,18.0,18.0,18.0,0
1657843200000,15.0,15.0,15.0,15.0,0
1657929600000,21.0,21.0,21.0,21.0,0
1658016000000,24.0,24.0,24.0,24.0,0
1658102400000,20.0,20.0,20.0,20.0,0
1658188800000,30.0,30.0,30.0,30.0,0
1658275200000,31.0,31.0,31.0,31.0,0
1658361600000,34.0,34.0,34.0,34.0,0
1658448000000,33.0,33.0,33.0,33.0,0
1658534400000,31.0,31.0,31.0,31.0,0
1658620800000,30.0,30.0,30.0,30.0,0
1658707200000,30.0,30.0,30.0,30.0,0
1658793600000,26.0,26.0,26.0,26.0,0
1658880000000,28.0,28.0,28.0,28.0,0
1658966400000,32.0,32.0,32.0,32.0,0
1659052800000,39.0,39.0,39.0,39.0,0
1659139200000,42.0,42.0,42.0,42.0,0
1659225600000,39.0,39.0,39.0,39.0,0
1659312000000,33.0,33.0,33.0,33.0,0
1659398400000,31.0,31.0,31.0,31.0,0
1659484800000,34.0,34.0,34.0,34.0,0
1659571200000,30.0,30.0,30.0,30.0,0
1659657600000,31.0,31.0,31.0,31.0,0
1659744000000,31.0,31.0,31.0,31.0,0
1659830400000,30.0,30.0,30.0,30.0,0
1659916800000,30.0,30.0,30.0,30.0,0
1660003200000,42.0,42.0,42.0,42.0,0
1660089600000,31.0,31.0,31.0,31.0,0
1660176000000,41.0,41.0,41.0,41.0,0
1660262400000,42.0,42.0,42.0,42.0,0
1660348800000,46.0,46.0,46.0,46.0,0
1660435200000,47.0,47.0,47.0,47.0,0
1660521600000,45.0,45.0,45.0,45.0,0
1660608000000,44.0,44.0,44.0,44.0,0
1660694400000,41.0,41.0,41.0,41.0,0
1660780800000,30.0,30.0,30.0,30.0,0
1660867200000,33.0,33.0,33.0,33.0,0
1660953600000,29.0,29.0,29.0,29.0,0
1661040000000,27.0,27.0,27.0,27.0,0
1661126400000,29.0,29.0,29.0,29.0,0
1661212800000,28.0,28.0,28.0,28.0,0
1661299200000,25.0,25.0,25.0,25.0,0
1661385600000,25.0,25.0,25.0,25.0,0
1661472000000,27.0,27.0,27.0,27.0,0
1661558400000,28.0,28.0,28.0,28.0,0
1661644800000,28.0,28.0,28.0,28.0,0
1661731200000,24.0,24.0,24.0,24.0,0
1661817600000,27.0,27.0,27.0,27.0,0
1661904000000,23.0,23.0,23.0,23.0,0
1661990400000,20.0,20.0,20.0,20.0,0
1662076800000,25.0,25.0,25.0,25.0,0
1662163200000,21.0,21.0,21.0,21.0,0
1662249600000,20.0,20.0,20.0,20.0,0
1662336000000,23.0,23.0,23.0,23.0,0
1662422400000,22.0,22.0,22.0,22.0,0
1662508800000,24.0,24.0,24.0,24.0,0
1662595200000,20.0,20.0,20.0,20.0,0
1662681600000,22.0,22.0,22.0,22.0,0
1662768000000,28.0,28.0,28.0,28.0,0
1662854400000,26.0,26.0,26.0,26.0,0
1662940800000,25.0,25.0,25.0,25.0,0
1663027200000,34.0,34.0,34.0,34.0,0
1663113600000,27.0,27.0,27.0,27.0,0
1663200000000,28.0,28.0,28.0,28.0,0
1663286400000,20.0,20.0,20.0,20.0,0
1663372800000,22.0,22.0,22.0,22.0,0
1663459200000,27.0,27.0,27.0,27.0,0
1663545600000,21.0,21.0,21.0,21.0,0
1663632000000,23.0,23.0,23.0,23.0,0
1663718400000,23.0,23.0,23.0,23.0,0
1663804800000,22.0,22.0,22.0,22.0,0
1663891200000,20.0,20.0,20.0,20.0,0
1663977600000,24.0,24.0,24.0,24.0,0
1664064000000,24.0,24.0,24.0,24.0,0
1664150400000,21.0,21.0,21.0,21.0,0
1664236800000,20.0,20.0,20.0,20.0,0
1664323200000,20.0,20.0,20.0,20.0,0
1664409600000,22.0,22.0,22.0,22.0,0
1664496000000,21.0,21.0,21.0,21.0,0
1664582400000,20.0,20.0,20.0,20.0,0
1664668800000,24.0,24.0,24.0,24.0,0
1664755200000,24.0,24.0,24.0,24.0,0
1664841600000,20.0,20.0,20.0,20.0,0
1664928000000,25.0,25.0,25.0,25.0,0
1665014400000,26.0,26.0,26.0,26.0,0
1665100800000,23.0,23.0,23.0,23.0,0
1665187200000,24.0,24.0,24.0,24.0,0
1665273600000,22.0,22.0,22.0,22.0,0
1665360000000,22.0,22.0,22.0,22.0,0
1665446400000,24.0,24.0,24.0,24.0,0
1665532800000,20.0,20.0,20.0,20.0,0
1665619200000,20.0,20.0,20.0,20.0,0
1665705600000,24.0,24.0,24.0,24.0,0
1665792000000,24.0,24.0,24.0,24.0,0
1665878400000,24.0,24.0,24.0,24.0,0
1665964800000,20.0,20.0,20.0,20.0,0
1666051200000,22.0,22.0,22.0,22.0,0
1666137600000,23.0,23.0,23.0,23.0,0
1666224000000,23.0,23.0,23.0,23.0,0
1666310400000,23.0,23.0,23.0,23.0,0
1666396800000,20.0,20.0,20.0,20.0,0
1666483200000,23.0,23.0,23.0,23.0,0
1666569600000,22.0,22.0,22.0,22.0,0
1666656000000,20.0,20.0,20.0,20.0,0
1666742400000,33.0,33.0,33.0,33.0,0
1666828800000,32.0,32.0,32.0,32.0,0
1666915200000,30.0,30.0,30.0,30.0,0
1667001600000,34.0,34.0,34.0,34.0,0
1667088000000,34.0,34.0,34.0,34.0,0
1667174400000,31.0,31.0,31.0,31.0,0
1667260800000,30.0,30.0,30.0,30.0,0
1667347200000,30.0,30.0,30.0,30.0,0
1667433600000,30.0,30.0,30.0,30.0,0
1667520000000,30.0,30.0,30.0,30.0,0
1667606400000,38.0,38.0,38.0,38.0,0
1667692800000,40.0,40.0,40.0,40.0,0
1667779200000,33.0,33.0,33.0,33.0,0
1667865600000,31.0,31.0,31.0,31.0,0
1667952000000,29.0,29.0,29.0,29.0,0
1668038400000,22.0,22.0,22.0,22.0,0
1668124800000,25.0,25.0,25.0,25.0,0
1668211200000,21.0,21.0,21.0,21.0,0
1668297600000,22.0,22.0,22.0,22.0,0
1668384000000,24.0,24.0,24.0,24.0,0
